meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X266,0.413714528,0.409193724,0.310979396,0.313994586,0.315537244,0.348554969,0.334826678,0.347448409,0.416265488,0.346850365,0.392248333,0.470459491,0.480160624,0.454887897,0.454743445,0.454743445,0.454743445,0.454743445,0.501537144,0.516014457,0.51954037,0.49880147,0.483197808,0.534996152,9.246595057,8.661077356,8.423862551,8.32831079,8.290376747,8.275877195,8.270909007,8.269817449,8.27030261,8.271429059,258.3642117,258.2012604,251.3051579,261.1627326,254.1710988
X269,0.258679003,0.272262871,0.24475041,0.263200939,0.250005156,0.247817382,0.341219902,0.360476047,0.363362223,0.383839697,0.37945801,0.35633263,0.338542372,0.303842545,0.303588569,0.292165697,0.30588907,0.34843275,0.340659857,0.360795557,0.335599571,0.324147522,0.361547023,0.313766956,7.186750687,7.202411178,7.205356176,7.205153324,7.20417119,7.202996136,7.201773324,7.200538688,7.199301126,7.198062838,222.8797365,221.7193615,213.4338731,219.3773095,211.1673711
X270,0.383598119,0.379952013,0.293377638,0.375069886,0.296845168,0.347709328,0.302907199,0.326570928,0.330692947,0.320975929,0.346894175,0.37563917,0.391805708,0.400597572,0.406552494,0.406003356,0.467438787,0.490603626,0.481189817,0.472184718,0.481189817,0.515561521,0.45947805,0.489515394,9.844761775,9.863315553,9.870278793,9.872503288,9.872790364,9.872285335,9.871456456,9.870495172,9.869479756,9.868442207,305.6701004,304.7144115,293.9215516,302.7234619,291.9948263
X271,0.393728286,0.391352743,0.312721312,0.302446723,0.286962599,0.287011087,0.280412525,0.327819496,0.359648734,0.327722102,0.30182609,0.303599596,0.314213783,0.31507355,0.326667488,0.332445204,0.326667488,0.324436963,0.357878566,0.444260567,0.466168433,0.442038119,0.44298619,0.460194945,8.102135861,7.781515308,7.709744074,7.693948073,7.690742933,7.690369933,7.690633984,7.691041332,7.691480911,7.691927741,239.0677139,238.9646685,231.6669056,239.8136031,232.4884552
X275,0.466765761,0.501264751,0.359143734,0.476406723,0.580442846,0.618288159,0.490570039,0.430934668,0.420965761,0.424141496,0.409416169,0.424141496,0.413304955,0.420383513,0.412230194,0.484957755,0.518134654,0.429802448,0.442882776,0.524191082,0.537583113,0.544661641,0.539663792,0.492771536,11.40176678,11.4832389,11.50044059,11.50734771,11.51260589,11.51759995,11.52255171,11.52749669,11.53244059,11.53738431,358.469936,363.3293254,356.1325002,372.6778416,365.1794514
X276,0.167183697,0.155910715,0.120963715,0.144680277,0.153049156,0.146581665,0.157627493,0.166860387,0.186699271,0.179095238,0.16719152,0.159676924,0.153323829,0.164549336,0.145924106,0.155451268,0.17152071,0.159533933,0.196389049,0.19634895,0.205340803,0.197968706,0.197745293,0.201289594,4.045680216,4.092056694,4.102252041,4.104493373,4.104986105,4.105094426,4.105118239,4.105123474,4.105124625,4.105124878,127.182678,127.2588734,123.1537485,127.2588734,123.1537485
X282,0.26033476,0.239952296,0.237898007,0.234411731,0.230464265,0.217005581,0.196767136,0.196767136,0.200532824,0.212241486,0.270886302,0.272158235,0.271218598,0.2678307,0.280969083,0.232938379,0.242578283,0.28869319,0.292091548,0.313670307,0.289361447,0.288089514,0.291477412,0.288089514,7.720791365,7.569272696,7.446202427,7.346239226,7.265044625,7.199094722,7.145527249,7.102017342,7.06667664,7.037971335,218.6188247,214.3342859,207.413701,214.3274799,207.4136902
X283,0.302887827,0.328018367,0.221168488,0.247447595,0.24156712,0.249830976,0.26099816,0.250127286,0.235649064,0.241136849,0.231937066,0.21869503,0.209870264,0.214931801,0.218762532,0.214931801,0.218056113,0.232688397,0.282579094,0.323150069,0.347970635,0.338842779,0.385626107,0.384813935,5.578845156,5.537993531,5.526808653,5.523746315,5.522907869,5.522678309,5.522615457,5.522598248,5.522593537,5.522592247,171.2778065,171.2003446,165.6777528,171.2003446,165.6777528
X286,0.381617248,0.388964683,0.343481183,0.364073247,0.309805036,0.317466557,0.306639791,0.376562983,0.367667913,0.354369432,0.35039258,0.35039258,0.342950076,0.346663624,0.353627473,0.381952196,0.363166571,0.381413817,0.441072643,0.441072643,0.461828142,0.449753433,0.375204206,0.429248422,9.699546475,9.53866956,9.485868453,9.468327957,9.462291523,9.460008382,9.458949783,9.458290702,9.457761966,9.457275756,293.4420195,292.6411774,282.7751005,291.760697,281.9230227
X289,0.333747417,0.385950983,0.317774326,0.327116311,0.353911668,0.248596594,0.263880879,0.412683278,0.510518551,0.47468704,0.402794331,0.402794331,0.390396774,0.359736472,0.348120183,0.326580495,0.348120183,0.406604975,0.463314235,0.447009146,0.384351552,0.344102204,0.296905279,0.314364642,7.394026359,7.869478807,7.982986141,8.012268256,8.021951026,8.027072996,8.031133661,8.034947358,8.038703586,8.04244644,249.2100778,253.6042795,248.8444969,260.6743473,255.6864979
X296,0.226586908,0.228860706,0.146209344,0.211860731,0.204817325,0.214389935,0.24831982,0.248687893,0.296552926,0.303873718,0.318977684,0.320919573,0.302188635,0.265529484,0.238358438,0.246001869,0.246779308,0.26789701,0.287679702,0.330394834,0.342056304,0.418528914,0.409779191,0.410255909,6.41361592,5.807116754,5.549494205,5.439492473,5.391953816,5.370845276,5.360920161,5.355727111,5.352536347,5.350192815,167.3389034,163.8666105,157.0048793,160.61014,153.8534562
X297,0.135712519,0.22738491,0.22300227,0.201180786,0.175823271,0.184683204,0.184366167,0.181954861,0.190335706,0.22191976,0.243149236,0.248980269,0.250114471,0.250790447,0.247733012,0.246415898,0.240762234,0.240465641,0.259246856,0.252821743,0.27336058,0.313158959,0.312482923,0.315371603,4.874755793,4.873543585,4.872357017,4.871195546,4.870058641,4.868945782,4.867856462,4.866790182,4.865746454,4.864724803,150.6537216,150.0175237,144.864133,149.5244496,144.6158197
X299,0.224471971,0.258833766,0.205286935,0.275788873,0.276345283,0.332861096,0.343973696,0.276695967,0.290078044,0.267519534,0.249633431,0.265679449,0.283433825,0.289045066,0.295714498,0.297222614,0.32777366,0.303936303,0.35481295,0.351777434,0.299482495,0.341371387,0.347234935,0.342135072,6.673576164,6.809848434,6.83982509,6.847752685,6.851106611,6.853511812,6.855720219,6.857887804,6.860046922,6.862204283,212.9160167,215.2023025,210.2338575,219.2810031,214.1809871
X300,0.264118671,0.288359314,0.226837069,0.278440088,0.250585228,0.269938976,0.254134834,0.321978539,0.33124423,0.340196609,0.392841935,0.386491686,0.359094203,0.303854704,0.337068468,0.321121126,0.338502169,0.447530687,0.62378186,0.634236515,0.646200001,0.500918448,0.392344117,0.309804112,9.473124761,9.531157604,9.55288003,9.560792667,9.563453085,9.564115949,9.564019092,9.563633293,9.563137602,9.562600117,296.1837529,295.7951733,285.738123,294.7302809,284.707582
X302,0.024741653,0.031599272,0.033306595,0.039028205,0.032372832,0.030855419,0.028412245,0.035606731,0.028907917,0.029095296,0.044934448,0.041700549,0.020939719,0.020939719,0.021851471,0.021851471,0.021851471,0.023731435,0.023731435,0.023446096,0.020502154,0.020502154,0.020502154,0.02024585,1.823803045,2.041279715,2.230782357,2.395909271,2.539795906,2.665174401,2.774425458,2.869623549,2.952576308,3.024858852,95.99011856,108.7685489,105.4329972,108.9500108,105.4355333
X303,0.374588698,0.464794815,0.298136473,0.404426306,0.399991304,0.426183462,0.366760045,0.3594082,0.383448929,0.523410022,0.598931253,0.616619766,0.835051894,0.851098537,0.862858951,0.861554801,0.868052781,0.86083287,0.936346412,0.7212466,0.806940794,0.80092901,0.767653048,0.733759224,11.12675906,11.62875293,11.70386725,11.71416063,11.71461106,11.71356685,11.71229569,11.71099006,11.7096792,11.70836754,362.0157438,361.454762,348.5946355,358.9741514,346.1940447
X305,0.382697016,0.383295685,0.363488704,0.410437733,0.362235546,0.362235546,0.375216335,0.409062415,0.432687104,0.445947021,0.482120335,0.457468241,0.477608532,0.471555769,0.479620337,0.499336302,0.492176861,0.530399263,0.556243181,0.567524314,0.522156358,0.579314411,0.586514711,0.575428247,10.18397294,10.09641166,10.0659747,10.05530389,10.05147255,10.05000779,10.04936193,10.04899941,10.04873494,10.04850439,311.6680324,311.2594942,301.02434,310.8574751,300.6352893
X308,0.317366004,0.458814859,0.289805621,0.247019634,0.189404741,0.175945312,0.171121463,0.182636365,0.182021126,0.179773927,0.222101852,0.278061271,0.317437291,0.319880128,0.323967189,0.27976948,0.271633327,0.246115476,0.308425516,0.310623497,0.315306395,0.406309664,0.428464174,0.411225885,7.592416623,7.302960656,7.21402739,7.187033861,7.179172985,7.17722202,7.177096577,7.177535021,7.178147646,7.178814073,223.2788011,223.3348772,216.7623103,224.6405642,218.0258784
X312,0.245182455,0.270973831,0.239462852,0.245667726,0.244638264,0.275647163,0.276727706,0.276140153,0.315629244,0.31166777,0.271997422,0.274287373,0.262358814,0.280630231,0.29820013,0.27197665,0.269508511,0.276093841,0.276093841,0.292914033,0.259098947,0.247515917,0.258350343,0.252278447,5.642141711,4.888506781,4.637295986,4.552447066,4.522683623,4.511159994,4.505675904,4.502191617,4.4993695,4.496766641,140.6130486,136.5371153,129.8503895,131.8203564,125.2857841
X313,0.136375472,0.140247107,0.165842265,0.14255698,0.178253099,0.10930942,0.13643603,0.134785786,0.127935797,0.182210505,0.213411003,0.262128711,0.27216056,0.268768638,0.315689951,0.304455131,0.199120983,0.199120983,0.201624006,0.21206826,0.210875824,0.228150383,0.228150383,0.223777667,5.331849172,5.760257081,5.960724343,6.054760532,6.099101444,6.120238413,6.130540893,6.135784485,6.138665957,6.140444498,189.0264119,191.311921,185.8839842,192.848313,187.3708151
X314,0.187759459,0.213813394,0.170909628,0.213974088,0.209945783,0.19248797,0.19248797,0.192275673,0.192115694,0.210728839,0.207846031,0.219215915,0.218084931,0.219459757,0.209752798,0.209752798,0.210370526,0.213398695,0.357697099,0.385721385,0.247082993,0.24801828,0.248456657,0.243748292,4.558499355,4.497572321,4.47487699,4.465305088,4.46023794,4.456717095,4.453727034,4.450919172,4.44817385,4.445449996,137.4391904,134.6973779,127.870242,129.5677888,122.9061235
X315,0.299463212,0.299767852,0.28548488,0.341781408,0.300428331,0.331121027,0.343075663,0.313011438,0.327401966,0.335564882,0.33187598,0.338347971,0.327395856,0.324085772,0.316544831,0.327257127,0.34597832,0.358516335,0.370831043,0.375712901,0.390894741,0.394321412,0.399203271,0.388486564,7.921002646,7.874490239,7.854014656,7.845717893,7.843117818,7.84318239,7.844493361,7.846387338,7.84855402,7.850848259,243.9935046,246.1333157,240.3953338,250.6837075,244.7989387
X320,0.230800018,0.234337136,0.195856124,0.223198637,0.229062855,0.345262736,0.240429223,0.250507325,0.280790389,0.285542101,0.285542101,0.288241804,0.279165506,0.280311167,0.28439644,0.284040868,0.287690222,0.292048067,0.294017881,0.377602339,0.322743326,0.304809719,0.290804863,0.274685055,5.06252185,5.588251969,5.830081396,5.942382399,5.995586634,6.021828233,6.035768249,6.044095722,6.049862498,6.054460967,186.6209034,191.8638445,188.985326,198.7058292,195.6066014
X323,0.212178707,0.206559524,0.175534606,0.193365172,0.189326286,0.193698436,0.238205448,0.249324471,0.254886806,0.247947842,0.236252055,0.236319885,0.228931397,0.234970152,0.233310789,0.233310789,0.242962703,0.271879792,0.282647491,0.306024671,0.298030496,0.304192305,0.280205935,0.287738442,6.399697411,6.327228346,6.264788267,6.210989263,6.164635497,6.124696623,6.090284885,6.060635384,6.035089073,6.013078114,185.9037633,182.194206,176.2815266,182.1572046,176.2811618
X326,0.170913756,0.17808935,0.094651289,0.13334465,0.132986709,0.138998508,0.147533491,0.187202945,0.161690205,0.160291582,0.113039531,0.15227975,0.15227975,0.15227975,0.175448701,0.175448701,0.206983745,0.129039049,0.184030697,0.184030697,0.182491526,0.213240996,0.214312732,0.195619106,4.702667949,4.658615277,4.654323958,4.658475761,4.66442042,4.670745782,4.677151985,4.683575354,4.690002368,4.696430156,146.8663083,152.9622453,153.9095962,165.117587,165.6728301
X329,0.407371998,0.391664147,0.345432937,0.376389056,0.300665051,0.293892503,0.26510936,0.264582962,0.257982641,0.2504915,0.249052525,0.314483881,0.353326648,0.346249789,0.355891854,0.367435008,0.35112825,0.355891854,0.357387215,0.403261065,0.405429006,0.405429006,0.405429006,0.420650363,5.800965274,5.13797235,5.13797235,5.13797235,5.13797235,5.13797235,5.13797235,5.13797235,5.13797235,5.13797235,159.9401358,159.2771428,154.1391705,159.2771428,154.1391705
X330,0.501573503,0.478168726,0.468775511,0.488432139,0.482306033,0.497786462,0.484332442,0.453670055,0.468095779,0.493480712,0.478283465,0.478283465,0.495239019,0.497900486,0.504364967,0.466450453,0.516443372,0.553507864,0.607307494,0.594797015,0.643580139,0.665911317,0.567498922,0.567578256,10.94496266,10.70845093,10.69098996,10.69618402,10.70372115,10.71150061,10.71930514,10.72711225,10.73491964,10.74272705,334.780654,341.9796423,338.0918248,356.7434623,352.3793925
X331,0.327841848,0.316320449,0.217495978,0.23638621,0.228074133,0.229667172,0.231542483,0.194131136,0.196045086,0.196045086,0.230712488,0.236249998,0.230712488,0.202032745,0.196495235,0.196495235,0.23031415,0.326745182,0.406793237,0.405234754,0.399720639,0.433081031,0.49334836,0.426544309,6.396385289,6.630829186,6.727737895,6.767787345,6.784330262,6.791155199,6.793962569,6.79510901,6.795568797,6.795744711,209.9865307,210.6447492,203.8276537,210.5990684,203.7834464
X333,0.325217098,0.315807194,0.289524138,0.27806589,0.27483651,0.27483651,0.287559122,0.305308968,0.32350266,0.316231519,0.295531005,0.31477505,0.292873383,0.241210803,0.233758718,0.234931663,0.233758718,0.278568625,0.314007312,0.310475737,0.284734488,0.30874896,0.305525541,0.322362065,6.256897414,6.291770238,6.29813776,6.299597771,6.3002129,6.300682572,6.301127202,6.301567522,6.302007098,6.302446548,195.4073312,195.8798608,189.9632273,196.7108089,190.7673705
X337,0.40413323,0.431504875,0.276113003,0.268303603,0.279020876,0.274906129,0.312214196,0.417325079,0.423745662,0.41250059,0.371681005,0.371681005,0.414851248,0.414499015,0.436091602,0.452179581,0.466769606,0.428833932,0.515010655,0.557708979,0.497593015,0.462365746,0.452584386,0.414374352,8.102976963,8.220161657,8.247273475,8.254797315,8.258061396,8.260399115,8.262535379,8.264627833,8.266710761,8.268791616,256.5315074,258.7186258,252.2763195,262.6524346,256.0832312
X341,0.295197397,0.34951508,0.314028174,0.296940327,0.242931247,0.21517916,0.20798637,0.199601218,0.187477618,0.180662453,0.189153671,0.246007472,0.240702972,0.245243266,0.252548486,0.361445785,0.350853622,0.396404952,0.419248968,0.430608153,0.384028316,0.404077858,0.36006996,0.36006996,5.570628702,5.542827995,5.515875492,5.489745313,5.464412371,5.43985234,5.41604164,5.392957408,5.37057748,5.348880366,162.878748,151.4977338,142.4302861,145.5081866,140.1828944
X347,0.230982125,0.216654062,0.179798797,0.183837608,0.177408487,0.175031677,0.15602231,0.176872239,0.174996033,0.219976902,0.26503545,0.383815318,0.303835392,0.295765996,0.229115114,0.238950521,0.235443711,0.247323871,0.27004388,0.241496503,0.26203844,0.313776016,0.313419223,0.287231743,5.973802953,5.901894725,5.849066787,5.810256333,5.781743932,5.760797075,5.745408304,5.734102824,5.725797166,5.71969535,177.8080927,176.7869075,171.0840343,176.7868354,171.0840343
X349,0.303324968,0.346221328,0.269964308,0.261057884,0.254888922,0.260984242,0.242195979,0.242195979,0.235801846,0.219438791,0.246637061,0.239076674,0.25751704,0.242883563,0.258882552,0.309948146,0.313592106,0.3300201,0.329594374,0.329873592,0.407827526,0.391056657,0.391482383,0.402623266,5.484141226,5.330705733,5.303087428,5.296367605,5.293119062,5.290447104,5.287870919,5.285310642,5.282753007,5.280195811,163.4274181,160.753066,153.2277288,155.9175736,148.54822
X350,0.271051586,0.272837907,0.196458846,0.265835762,0.264312357,0.266445041,0.267815173,0.269687146,0.311713636,0.305473685,0.316218555,0.305473685,0.54324317,0.30994612,0.320161521,0.343309164,0.361281067,0.366209149,0.417801559,0.608604252,0.602165937,0.417222172,0.512147427,0.435526699,7.858794508,7.960187852,7.986615909,7.992930811,7.993849362,7.993320074,7.992402332,7.991380367,7.99033044,7.989273011,247.278937,246.4514675,237.5313549,244.446666,235.5912245
X352,0.235083088,0.25937745,0.153690994,0.160523996,0.164590582,0.159551397,0.174348548,0.187126547,0.184099153,0.197677597,0.285672665,0.300533533,0.314483643,0.308699042,0.315568566,0.260183603,0.321604401,0.316996962,0.343914509,0.360684514,0.309272468,0.294268519,0.365863323,0.357224554,7.374821802,7.19152534,7.109489359,7.074073856,7.060122491,7.056053248,7.056533748,7.059108957,7.062648574,7.066632204,220.5115058,224.059339,220.823285,232.3087833,228.8066181
X353,0.177711099,0.194118634,0.15178287,0.188012913,0.192091078,0.238189608,0.241511077,0.269796818,0.277927846,0.253224283,0.227370381,0.240100279,0.224889249,0.22489731,0.218282223,0.21622394,0.216897056,0.243150279,0.269823402,0.276122272,0.257173032,0.278046548,0.263248116,0.245790616,5.206339845,5.561084688,5.714932291,5.781653727,5.810589829,5.823138989,5.828581375,5.830941657,5.831965277,5.832409206,179.7091091,180.8152242,174.982475,180.8152242,174.982475
X354,0.142118335,0.160018399,0.134515986,0.148582205,0.148582205,0.145554379,0.137623325,0.191837534,0.284290522,0.278115839,0.258045554,0.25933978,0.258045554,0.279751658,0.290203154,0.29149735,0.317663699,0.321712852,0.29119128,0.365154922,0.35032168,0.319584727,0.194354519,0.197224781,5.536344461,5.200524933,5.092408406,5.057811387,5.046951949,5.043756772,5.04303619,5.043114592,5.043450965,5.043870631,157.1782821,156.8863138,152.2457997,157.7550055,153.0864691
X357,0.281982541,0.302405566,0.32010439,0.310285866,0.297409564,0.34638679,0.362921625,0.377213031,0.324831903,0.315814674,0.304824203,0.309520394,0.320981801,0.334025979,0.325754434,0.329186976,0.354385346,0.36617437,0.360857427,0.351760894,0.361507654,0.361507654,0.370040774,0.37678957,7.577175923,7.73233924,7.775905064,7.787112996,7.788938698,7.788044005,7.78636053,7.784448345,7.782469846,7.780472119,240.5099585,238.8943359,229.3529621,235.1017858,225.6827524
X358,0.155315161,0.182610393,0.157348603,0.171003938,0.191619426,0.176199049,0.19711405,0.226057172,0.201383799,0.179313987,0.247045368,0.230015129,0.250826269,0.230015129,0.232907772,0.261685222,0.261707038,0.194758981,0.196294725,0.208235741,0.19627434,0.215646178,0.245457649,0.205006659,5.353315341,5.441083797,5.500500623,5.540724177,5.567954414,5.586388535,5.598867926,5.607316131,5.613035332,5.616907074,173.534537,174.3756502,168.7506338,174.3756549,168.7506338
X363,0.198336601,0.209209666,0.178205505,0.210566506,0.203511342,0.230370775,0.242174119,0.226947919,0.237296015,0.244856223,0.280895978,0.319302768,0.385597408,0.571171701,0.543389678,0.406874001,0.420720965,0.531449854,0.412986845,0.424216449,0.343780369,0.481664121,0.472990394,0.457265645,8.959362343,9.021975294,9.031697743,9.036977804,9.041884741,9.046760337,9.051633301,9.056506044,9.061378768,9.066251491,281.8913081,286.6428092,281.8548083,295.8571279,290.7718909
X364,0.291934162,0.314241558,0.28363204,0.349581987,0.316536695,0.333899945,0.267486572,0.255041182,0.270883352,0.293063223,0.314129144,0.314129144,0.386887342,0.328814715,0.358855128,0.332458645,0.357512861,0.334814101,0.384108096,0.502089381,0.501577616,0.540725946,0.508882642,0.460808873,8.146936076,7.587097208,7.400436606,7.340591704,7.323842084,7.321737363,7.32460936,7.329172576,7.334310513,7.339643754,229.835038,233.759892,231.1911544,244.0351604,241.1349626
X367,0.153890237,0.170591027,0.157341093,0.172468871,0.18355161,0.155671567,0.167604014,0.16828835,0.16419287,0.167150006,0.18002294,0.1947207,0.190809816,0.195354074,0.189003035,0.184150204,0.227978125,0.198352218,0.199971616,0.252443165,0.218560785,0.220392212,0.209869131,0.201543391,4.713929757,4.597852801,4.576433526,4.573449032,4.574054751,4.575359671,4.576800762,4.578268372,4.579741147,4.581214929,142.4731167,143.7083669,140.4213455,146.4957471,143.1188101
X368,0.399431765,0.380809456,0.216169104,0.231016904,0.216318741,0.220885754,0.221141398,0.289713144,0.337090522,0.398473799,0.36491406,0.317847311,0.289990455,0.324208558,0.407840937,0.343923509,0.367148519,0.395102024,0.461294353,0.443463236,0.509727597,0.445468217,0.445468217,0.468634546,8.688767111,8.408048879,8.349736227,8.337623137,8.335106926,8.334584242,8.334475666,8.334453112,8.334448427,8.334447454,258.8150824,258.3678632,250.033416,258.3678632,250.033416
X371,0.339755476,0.35010162,0.307868421,0.349035501,0.346481591,0.347171098,0.353427529,0.379694998,0.388083249,0.392399579,0.410805076,0.372303188,0.344725221,0.356412292,0.352111012,0.342050046,0.382906854,0.399894238,0.433495164,0.454865426,0.422796458,0.424865395,0.410599083,0.442589402,8.634781938,8.770212143,8.791599177,8.793920203,8.793053727,8.791654358,8.790165899,8.788662545,8.787156701,8.78565044,271.8775513,270.6273877,260.5191673,267.7788914,257.762558
X376,0.44131431,0.325423777,0.25122723,0.267161787,0.266079009,0.26820147,0.271466494,0.323459327,0.324714184,0.334480464,0.321056485,0.327910155,0.32160002,0.322599113,0.352945,0.331097156,0.352945,0.38218224,0.421906501,0.43002364,0.419254422,0.500621021,0.434903324,0.431269318,7.573222578,7.226669733,7.126518752,7.097575925,7.089211681,7.086794481,7.08609593,7.085894055,7.085835714,7.085818854,220.3456925,219.6601721,212.57436,219.6601721,212.57436
X377,0.131964937,0.146180376,0.137097612,0.32307598,0.15391469,0.14440009,0.217282459,0.224894673,0.227630883,0.216172338,0.220116228,0.215124667,0.218929142,0.20099692,0.204372466,0.205118299,0.203826919,0.209041208,0.202896312,0.213292763,0.213160604,0.190974638,0.186720431,0.153388157,4.171663445,4.079832959,3.997087822,3.922529164,3.855347046,3.794811664,3.740265415,3.691115758,3.646828775,3.606923372,109.5583207,100.9045735,97.31855194,100.5486071,97.30452821
X378,0.256940156,0.316312969,0.247969761,0.409284413,0.270741969,0.295440763,0.318570346,0.306029648,0.242261678,0.277794242,0.199377045,0.277794242,0.287662655,0.287662655,0.306687385,0.302535534,0.277794242,0.277794242,0.284634799,0.282102764,0.308183491,0.302913159,0.257025033,0.246086836,7.711405084,6.995337624,6.846914269,6.815477367,6.808150343,6.805792153,6.804457995,6.803334882,6.802255263,6.801184607,211.7723899,209.6113314,201.872155,207.5911223,199.917114
X379,0.275637299,0.305646569,0.365419507,0.254891813,0.30663833,0.353281289,0.342586786,0.340161294,0.27434662,0.287318915,0.287318915,0.28192094,0.287016183,0.278821766,0.276610017,0.252938539,0.264562905,0.258336484,0.273287088,0.401957542,0.417768985,0.544663846,0.600783885,0.820711017,10.82412555,10.83651143,10.84889731,10.86128319,10.87366907,10.88605496,10.89844084,10.91082672,10.9232126,10.93559848,341.3073268,353.2101586,353.1493638,376.6318599,375.8155264
X383,0.207417071,0.223076269,0.157170475,0.156344071,0.158283412,0.154079512,0.156425446,0.196666703,0.313114554,0.53201443,0.470349997,0.327104062,0.285396188,0.285839081,0.281435668,0.281435668,0.281435668,0.288119704,0.294126302,0.333840698,0.331663549,0.352946877,0.338713765,0.379375428,6.583778571,6.38961171,6.294735604,6.248431148,6.225887265,6.214966723,6.209732157,6.207279091,6.206186695,6.205759921,193.1437559,192.601266,186.5810801,192.9996329,186.9665965
X386,0.362154067,0.356606126,0.322526604,0.40201357,0.40201357,0.410426259,0.471381843,0.45514375,0.366320103,0.315652043,0.359933257,0.342209816,0.355378985,0.355408341,0.355378985,0.343438298,0.363385588,0.412266314,0.435407996,0.454857498,0.424133062,0.430073977,0.424048632,0.477251798,8.156622888,8.369365633,8.419841659,8.431784875,8.434577863,8.435197985,8.435302124,8.435283736,8.435236251,8.435181857,261.1141657,261.4258003,252.9409706,261.3188723,252.8374919
X389,0.315809846,0.373459816,0.311418027,0.378309011,0.378309011,0.378880769,0.390479505,0.422907948,0.448126465,0.466012418,0.482298255,0.484715044,0.455576807,0.456723452,0.483670384,0.460891426,0.459002554,0.459002554,0.457159936,0.543592989,0.519061565,0.516251147,0.530924559,0.489471823,8.745636755,8.710167883,8.706194836,8.709731188,8.715057972,8.720811639,8.726667086,8.732546801,8.7384323,8.74431918,272.2402345,277.8266365,274.2513768,288.9595422,285.0251566
X393,0.158972472,0.179245442,0.203485832,0.196977094,0.18575418,0.226940453,0.266956031,0.370496601,0.353473037,0.309686005,0.288638771,0.3002702,0.274991214,0.292784423,0.300259739,0.309294999,0.312769294,0.318515986,0.337209374,0.310911864,0.304671854,0.313507915,0.275348127,0.275391996,7.310998019,7.267442738,7.25592501,7.251446436,7.248514475,7.245922328,7.243404845,7.240903766,7.238406292,7.23590961,223.9162919,221.4497569,212.021956,216.7289521,207.4534351
X396,0.146608919,0.150185734,0.134468332,0.14723061,0.140914634,0.141559377,0.147408366,0.189803183,0.20797126,0.232891411,0.252757877,0.25635764,0.255183548,0.255993932,0.234573498,0.225661144,0.239870295,0.237672746,0.243878976,0.283073425,0.29709813,0.347575366,0.341700196,0.216365591,4.920916998,4.861801705,4.848722451,4.845663922,4.844786616,4.8443841,4.844084932,4.843808259,4.843536484,4.843265775,150.1870854,149.8310728,144.7503846,149.319722,144.255529
X397,0.501809299,0.47612837,0.428094655,0.469169945,0.469919235,0.528089046,0.549931347,0.525928319,0.579205275,0.670390189,0.631335258,0.602288902,0.59593755,0.594570875,0.609332204,0.674284577,0.646373928,0.655087054,0.680407763,0.695161521,0.655472815,0.707373679,0.710335016,0.729395807,12.95709112,12.94566393,12.95396847,12.965672,12.97796104,12.99035094,13.00275822,13.01516849,13.02757927,13.03999015,406.5829127,418.4749874,416.3317604,441.943984,439.0436925
X398,0.153385609,0.13871035,0.132575899,0.125266716,0.125806615,0.144660145,0.145200044,0.146040812,0.165034473,0.160661355,0.171148926,0.193303794,0.187349156,0.18501009,0.18788828,0.183772638,0.187318191,0.188849255,0.191622064,0.297790378,0.380432636,0.390270829,0.390270829,0.367969155,4.223922868,4.302261577,4.324646099,4.330870556,4.332427844,4.332637212,4.332457289,4.332164935,4.331840111,4.331505908,134.0583098,133.8890324,129.2607513,133.2498536,128.6421911
X399,0.100432649,0.131606668,0.125184879,0.106412917,0.088772081,0.08411368,0.073102526,0.077472195,0.078097597,0.126732081,0.176926792,0.177007198,0.171296388,0.168859899,0.169881314,0.171150774,0.17297323,0.161010697,0.167686194,0.167425334,0.187481672,0.241517112,0.301562518,0.158212289,3.910851775,3.628042849,3.628042849,3.628042849,3.628042849,3.628042849,3.628042849,3.628042849,3.628042849,3.628042849,112.7521372,112.4693283,108.8412855,112.4693283,108.8412855
X402,0.375812113,0.327372164,0.293664813,0.298929185,0.298929185,0.298929185,0.30698052,0.35122782,0.367710292,0.441636682,0.504065216,0.497842014,0.514241993,0.487665981,0.487665981,0.460782945,0.479049414,0.463635713,0.463635713,0.463055193,0.463596672,0.476591945,0.52295351,0.449437231,9.147080665,9.121830923,9.097815117,9.074972946,9.053247055,9.032582893,9.012928573,8.994234745,8.976454471,8.959543106,275.8783005,269.3060282,259.2800108,267.6254351,258.929356
