Time,temp,wind,hue,hpa
2018-04-01 16:00,15,2.8,83,1006.6
2018-04-01 17:00,15.3,4.1,91,1006.2
2018-04-01 18:00,15,3.1,94,1006.6
2018-04-01 19:00,14.2,2.2,96,1007
2018-04-01 20:00,14.1,2.4,95,1007.2
2018-04-01 21:00,14.1,2.7,95,1007.7
2018-04-01 22:00,14.5,3.6,96,1008
2018-04-01 23:00,14.7,2.3,94,1007.9
2018-04-02 0:00,15,3.2,90,1007.7
2018-04-02 1:00,14.9,2.7,91,1007.7
2018-04-02 2:00,14.7,3.3,91,1007.2
2018-04-02 3:00,14.5,3.2,89,1007.1
2018-04-02 4:00,14.5,3,88,1007.1
2018-04-02 5:00,14.8,3.2,86,1006.9
2018-04-02 6:00,15,3.4,84,1007
2018-04-02 7:00,15.3,3.6,84,1007.1
2018-04-02 8:00,15.8,3.9,81,1007.5
2018-04-02 9:00,16.3,4.3,78,1007.8
2018-04-02 10:00,17,4.5,73,1008.1
2018-04-02 11:00,18,4.7,68,1008.1
2018-04-02 12:00,20.4,4.2,55,1007.5
2018-04-02 13:00,21,3.5,56,1007.4
2018-04-02 14:00,21.3,2.8,57,1007
2018-04-02 15:00,19.5,3.4,64,1006.5
2018-04-02 16:00,19,3.6,60,1006.1
2018-04-02 17:00,18.7,4.3,63,1006.1
2018-04-02 18:00,17.7,4.2,67,1006.5
2018-04-02 19:00,16.8,2.5,71,1006.9
2018-04-02 20:00,15.7,2,77,1007.5
2018-04-02 21:00,15,2.6,82,1007.6
2018-04-02 22:00,15.3,2.7,79,1007.7
2018-04-02 23:00,15.7,3,80,1007.8
2018-04-03 0:00,16,2.2,80,1008.5
2018-04-03 1:00,16,2.9,81,1008.4
2018-04-03 2:00,15.9,3.9,83,1008.2
2018-04-03 3:00,15.8,3.7,84,1008
2018-04-03 4:00,15.9,1.8,84,1008
2018-04-03 5:00,16.1,3.6,83,1007.8
2018-04-03 6:00,16.3,4.1,82,1008
2018-04-03 7:00,16.5,3.8,81,1008.6
2018-04-03 8:00,16.6,3.8,80,1009.2
2018-04-03 9:00,16.8,3,80,1009.5
2018-04-03 10:00,17.2,3,78,1009.9
2018-04-03 11:00,18.2,3.3,73,1009.5
2018-04-03 12:00,18.1,3.7,76,1009.2
2018-04-03 13:00,18.4,3,74,1009
2018-04-03 14:00,17.2,3.9,81,1008.6
2018-04-03 15:00,16.5,3.2,81,1008.3
2018-04-03 16:00,16.9,3.4,80,1007.4
2018-04-03 17:00,15.7,4.2,89,1007.5
2018-04-03 18:00,14.8,3,93,1007.3
2018-04-03 19:00,13.8,2.1,97,1007.7
2018-04-03 20:00,12.5,2.6,97,1008.1
2018-04-03 21:00,12.6,2.4,98,1008.6
2018-04-03 22:00,12.2,0.2,99,1008.7
2018-04-03 23:00,12.2,1.7,99,1008.4
2018-04-04 0:00,12.7,3.4,99,1007.9
2018-04-04 1:00,12.6,2.5,98,1007.6
2018-04-04 2:00,11.8,2.2,99,1007.2
2018-04-04 3:00,12.1,1.9,99,1006.2
2018-04-04 4:00,10.3,3.8,99,1006.5
2018-04-04 5:00,9.8,6,99,1006.7
2018-04-04 6:00,10,5.4,99,1007
2018-04-04 7:00,9.4,5.4,99,1007.9
2018-04-04 8:00,8.8,6.8,95,1009.5
2018-04-04 9:00,8.8,4.2,81,1009.5
2018-04-04 10:00,9.5,4.7,79,1009.7
2018-04-04 11:00,11.1,4.7,72,1010
2018-04-04 12:00,12.4,4.1,69,1010.2
2018-04-04 13:00,13.1,4.5,66,1010.2
2018-04-04 14:00,14.2,4.3,59,1010
2018-04-04 15:00,15.2,3.8,54,1009.5
2018-04-04 16:00,16.1,2.2,50,1009.4
2018-04-04 17:00,16.2,3.6,47,1009
2018-04-04 18:00,15.6,3,49,1008.8
2018-04-04 19:00,14.3,4.1,60,1009.2
2018-04-04 20:00,13,4.3,63,1009.7
2018-04-04 21:00,12,2.2,64,1011.5
2018-04-04 22:00,11.8,3.7,65,1012.1
2018-04-04 23:00,11.3,4.9,68,1011.6
2018-04-05 0:00,10.9,4.6,69,1010.5
2018-04-05 1:00,10.5,3.9,66,1010.8
2018-04-05 2:00,10.1,4.1,69,1010.3
2018-04-05 3:00,10,3.9,69,1010.3
2018-04-05 4:00,10,5,70,1009.7
2018-04-05 5:00,9.5,5.7,79,1009.4
2018-04-05 6:00,8.6,5,89,1009.5
2018-04-05 7:00,8.4,3.3,93,1010.3
2018-04-05 8:00,8.3,4.3,95,1009.8
2018-04-05 9:00,8.1,4.7,94,1009.6
2018-04-05 10:00,8.1,5.1,93,1009.1
2018-04-05 11:00,8,4.1,96,1009.4
2018-04-05 12:00,8.2,2.9,96,1008.6
2018-04-05 13:00,8.4,4.3,96,1007.4
2018-04-05 14:00,8.6,3.8,96,1006.5
2018-04-05 15:00,8.6,3.7,97,1005.5
2018-04-05 16:00,8.6,2.8,98,1005.1
2018-04-05 17:00,8.5,3.3,98,1004.9
2018-04-05 18:00,8.3,3.7,98,1005.4
2018-04-05 19:00,8.3,2.7,97,1004.9
2018-04-05 20:00,8.2,3.7,97,1004.5
2018-04-05 21:00,8.2,2.3,96,1004.8
2018-04-05 22:00,8.1,2.1,96,1004.4
2018-04-05 23:00,8.1,2,95,1004.2
2018-04-06 0:00,7.2,3.9,97,1003.8
2018-04-06 1:00,6.4,3.8,98,1003.8
2018-04-06 2:00,5.8,4.2,98,1003.8
2018-04-06 3:00,5.6,3.7,99,1002.8
2018-04-06 4:00,5.5,2.3,98,1002.5
2018-04-06 5:00,5.7,2.3,98,1002.9
2018-04-06 6:00,5.9,3.5,98,1003
2018-04-06 7:00,6.1,4.1,97,1003.4
2018-04-06 8:00,6.2,3,92,1003.8
2018-04-06 9:00,6.4,2.9,84,1003.6
2018-04-06 10:00,5.6,5.9,85,1003.9
2018-04-06 11:00,5.8,5.3,76,1004.1
2018-04-06 12:00,6.4,6,68,1003.6
2018-04-06 13:00,6.8,8.5,68,1003.4
2018-04-06 14:00,6.4,10,60,1003.3
2018-04-06 15:00,6.2,9.3,54,1003.2
2018-04-06 16:00,5.9,10.4,58,1003.1
2018-04-06 17:00,6,10,55,1002.8
2018-04-06 18:00,5.6,7.8,46,1002.8
2018-04-06 19:00,4.7,8.1,58,1003
2018-04-06 20:00,4.2,6.9,74,1003.3
2018-04-06 21:00,4.2,4.2,76,1003.4
2018-04-06 22:00,4.4,4.8,77,1003.6
2018-04-06 23:00,3.5,7,75,1003.8
2018-04-07 0:00,3.1,6.6,68,1004.1
2018-04-07 1:00,2.8,6.2,66,1004
2018-04-07 2:00,2.5,7.3,70,1003.7
2018-04-07 3:00,2.3,8.2,64,1003.8
2018-04-07 4:00,2.4,6.1,61,1003.8
2018-04-07 5:00,2.5,5.5,56,1003.7
2018-04-07 6:00,2.5,6.5,54,1004.2
2018-04-07 7:00,2.8,5.3,47,1004.6
2018-04-07 8:00,3.3,9,41,1004.9
2018-04-07 9:00,3.7,8.1,39,1005.6
2018-04-07 10:00,4.5,7.4,36,1005.9
2018-04-07 11:00,5.1,7.5,31,1006
2018-04-07 12:00,5.9,8.6,30,1005.8
2018-04-07 13:00,6.9,6.3,27,1005.7
2018-04-07 14:00,7.2,6.5,39,1005.7
2018-04-07 15:00,7.2,7.9,43,1005.5
2018-04-07 16:00,6.5,8.7,43,1005.4
2018-04-07 17:00,6.1,8.6,43,1005.7
2018-04-07 18:00,5.3,8.8,50,1005.9
2018-04-07 19:00,4.7,7.3,52,1006.3
2018-04-07 20:00,4.4,7.5,49,1006.8
2018-04-07 21:00,4.5,6.2,50,1007.9
2018-04-07 22:00,4.4,5.1,55,1008.3
2018-04-07 23:00,4.4,3.9,47,1008.3
2018-04-08 0:00,4.3,5,47,1008.3
2018-04-08 1:00,4.2,4.5,44,1008.4
2018-04-08 2:00,4,4.2,47,1008.3
2018-04-08 3:00,3.9,3.1,51,1008.3
2018-04-08 4:00,3.7,2.7,51,1008
2018-04-08 5:00,3.3,2.8,52,1008
2018-04-08 6:00,3.4,3.7,59,1008.2
2018-04-08 7:00,4,3.4,64,1007.7
2018-04-08 8:00,4.7,4.2,60,1008
2018-04-08 9:00,5.5,5.3,57,1008.2
2018-04-08 10:00,5.4,4.5,54,1008.7
2018-04-08 11:00,6,2.9,51,1007.9
2018-04-08 12:00,7.1,3,44,1007.1
2018-04-08 13:00,7.6,2.4,39,1006.4
2018-04-08 14:00,7.8,2.6,36,1005.8
2018-04-08 15:00,7.9,3,38,1004.1
2018-04-08 16:00,7.9,4,41,1002.8
2018-04-08 17:00,6.6,3.6,62,1003.2
2018-04-08 18:00,4.5,4.7,95,1002.8
2018-04-08 19:00,3.2,2.7,97,1003.1
2018-04-08 20:00,2.7,4.4,97,1004.1
2018-04-08 21:00,3.1,2.7,96,1004.7
2018-04-08 22:00,2.8,4.7,96,1005.8
2018-04-08 23:00,3.6,1.2,95,1006.2
2018-04-09 0:00,3.3,1.9,94,1006.4
2018-04-09 1:00,2.7,3.1,95,1007.3
2018-04-09 2:00,1.9,3,96,1007.8
2018-04-09 3:00,1.5,2.1,97,1008.1
2018-04-09 4:00,1,1.2,97,1008.3
2018-04-09 5:00,0.9,1.9,98,1008.4
2018-04-09 6:00,0.8,1.8,98,1009
2018-04-09 7:00,0.5,3.4,99,1010.1
2018-04-09 8:00,1,2.6,98,1010.8
2018-04-09 9:00,2.5,0.7,99,1010.7
2018-04-09 10:00,5.5,2.5,94,1010.9
2018-04-09 11:00,6.3,3,73,1011.8
2018-04-09 12:00,8.3,1.8,62,1011.7
2018-04-09 13:00,10.5,2.5,52,1010.7
2018-04-09 14:00,12,2.1,32,1010.3
2018-04-09 15:00,12.4,2.5,26,1009.9
2018-04-09 16:00,12.6,1.4,20,1009.3
2018-04-09 17:00,13.2,0,17,1008.4
2018-04-09 18:00,12.5,0,26,1008
2018-04-09 19:00,11.5,0,28,1008.1
2018-04-09 20:00,11.5,0,28,1008.4
2018-04-09 21:00,11.7,0,33,1008.7
2018-04-09 22:00,11.5,0,35,1008.8
2018-04-09 23:00,11,0,38,1008.8
2018-04-10 0:00,10.6,0,39,1008.3
2018-04-10 1:00,10.1,0,43,1007.8
2018-04-10 2:00,10.1,3,43,1007.4
2018-04-10 3:00,9.9,2.9,46,1006.8
2018-04-10 4:00,9.8,2.5,44,1006.7
2018-04-10 5:00,10,4,47,1006.1
2018-04-10 6:00,10,4.1,46,1005.8
2018-04-10 7:00,10.6,3.7,46,1005.7
2018-04-10 8:00,12.8,3.5,38,1005.9
2018-04-10 9:00,14.9,4.8,35,1005.6
2018-04-10 10:00,17,6.1,41,1005.2
2018-04-10 11:00,18.6,6.9,51,1004.5
2018-04-10 12:00,19.1,10.3,56,1002.7
2018-04-10 13:00,19.4,9.7,57,1001.7
2018-04-10 14:00,18.8,9.9,59,1000.1
2018-04-10 15:00,18.5,10.1,59,999.5
2018-04-10 16:00,18.7,9.7,58,998.2
2018-04-10 17:00,18.1,9.4,59,998
2018-04-10 18:00,17.6,10.1,63,996.7
2018-04-10 19:00,17.4,8.7,66,996.4
2018-04-10 20:00,15.8,7.6,74,997.2
2018-04-10 21:00,14.8,9.7,83,996.4
2018-04-10 22:00,13.1,6.8,93,997.2
2018-04-10 23:00,12.1,7.1,91,997.5
2018-04-11 0:00,10.5,5.4,96,998.1
2018-04-11 1:00,10,3.9,97,998
2018-04-11 2:00,9,4.7,98,998
2018-04-11 3:00,8.3,4.6,99,998.2
2018-04-11 4:00,8,5,99,998.8
2018-04-11 5:00,7.8,0,98,999.7
2018-04-11 6:00,7.7,1.7,98,1000.6
2018-04-11 7:00,7.8,2.2,98,1001.2
2018-04-11 8:00,9.2,1.8,87,1002.3
2018-04-11 9:00,10.2,3,79,1003
2018-04-11 10:00,11.3,3.7,70,1003.4
2018-04-11 11:00,11.2,4.6,69,1004.2
2018-04-11 12:00,12.1,4.5,63,1004.3
2018-04-11 13:00,12.8,3.5,63,1004.2
2018-04-11 14:00,13,4.2,59,1003.7
2018-04-11 15:00,14.1,4.1,42,1003.3
2018-04-11 16:00,13.8,3.3,44,1003.3
2018-04-11 17:00,11.9,4.1,51,1003.6
2018-04-11 18:00,12.1,3.4,48,1003.9
2018-04-11 19:00,11,2.9,39,1004.4
2018-04-11 20:00,10,1.4,40,1004.9
2018-04-11 21:00,9.2,2.3,57,1005.9
2018-04-11 22:00,9.2,3.3,49,1005.9
2018-04-11 23:00,8.8,2.1,61,1006.3
2018-04-12 0:00,8.5,2.6,57,1006.4
2018-04-12 1:00,7.9,2.6,70,1006.5
2018-04-12 2:00,7.7,2.8,71,1006.4
2018-04-12 3:00,7.4,2.5,73,1006.5
2018-04-12 4:00,7.4,3,74,1006.2
2018-04-12 5:00,7.3,1.3,68,1006.9
2018-04-12 6:00,7.1,0.6,69,1008.2
2018-04-12 7:00,7.9,3.1,67,1008.7
2018-04-12 8:00,9.3,2.1,61,1009.2
2018-04-12 9:00,10.9,2.9,57,1009.6
2018-04-12 10:00,12,2.8,54,1010.2
2018-04-12 11:00,13.4,3.6,51,1010.4
2018-04-12 12:00,12.7,4.7,54,1010.3
2018-04-12 13:00,13.4,4.6,51,1010.3
2018-04-12 14:00,14.5,4.8,48,1010.2
2018-04-12 15:00,14,4.4,50,1010.3
2018-04-12 16:00,13.3,4.5,48,1009.7
2018-04-12 17:00,13.4,3.3,48,1009.7
2018-04-12 18:00,14,2.7,40,1009.6
2018-04-12 19:00,15.4,6.1,19,1009.8
2018-04-12 20:00,14.1,6.3,19,1011.2
2018-04-12 21:00,13.1,4.4,21,1012.4
2018-04-12 22:00,12.7,4.3,21,1013
2018-04-12 23:00,11.9,2.7,28,1013.8
2018-04-13 0:00,11.4,2.9,29,1013.9
2018-04-13 1:00,11,2.7,28,1014.6
2018-04-13 2:00,9.8,1.2,48,1014.7
2018-04-13 3:00,9,2.8,61,1015.3
2018-04-13 4:00,9.1,1.4,51,1015.4
2018-04-13 5:00,8.6,2.4,65,1015.5
2018-04-13 6:00,9.3,2.5,45,1015.7
2018-04-13 7:00,9.5,1.6,40,1016
2018-04-13 8:00,11,1.9,28,1016.3
2018-04-13 9:00,13,4.6,27,1016.3
2018-04-13 10:00,15.1,3.4,21,1016.3
2018-04-13 11:00,16.4,5.2,17,1016
2018-04-13 12:00,17.2,5.1,16,1015.3
2018-04-13 13:00,17.5,3.7,14,1014.7
2018-04-13 14:00,17.6,3.9,14,1013.9
2018-04-13 15:00,17.8,3,15,1013.5
2018-04-13 16:00,17.8,2.2,16,1012.9
2018-04-13 17:00,18,2.6,16,1012.3
2018-04-13 18:00,17.6,2.5,16,1011.7
2018-04-13 19:00,17.3,3.4,18,1011.2
2018-04-13 20:00,17,2.6,19,1011.1
2018-04-13 21:00,16.6,2.3,23,1011.2
2018-04-13 22:00,16.4,4.7,27,1010.9
2018-04-13 23:00,16,3.1,27,1011.1
2018-04-14 0:00,15.1,5.6,28,1009.5
2018-04-14 1:00,14.2,4.5,27,1008.5
2018-04-14 2:00,13.3,4.5,34,1007.8
2018-04-14 3:00,11.8,3.9,51,1006.7
2018-04-14 4:00,10.6,3.3,58,1006.2
2018-04-14 5:00,9.7,3.7,73,1004.9
2018-04-14 6:00,9.3,4.2,75,1004.3
2018-04-14 7:00,8.6,3.6,87,1004.1
2018-04-14 8:00,7.9,3.7,93,1002.8
2018-04-14 9:00,7.8,3.9,95,1002.1
2018-04-14 10:00,7.8,4,96,1001.2
2018-04-14 11:00,8,2.7,96,1000.3
2018-04-14 12:00,8.7,1.5,94,999.7
2018-04-14 13:00,8,5.1,96,999.3
2018-04-14 14:00,8.4,4,97,998.3
2018-04-14 15:00,8.6,4.2,94,998.1
2018-04-14 16:00,9.5,7.1,84,998.1
2018-04-14 17:00,9.7,5.3,81,998.1
2018-04-14 18:00,9.6,5,80,998.7
2018-04-14 19:00,9.5,6.5,78,999.4
2018-04-14 20:00,9.1,4.8,82,1000.1
2018-04-14 21:00,8.7,5.9,83,1001
2018-04-14 22:00,8.2,5.4,85,1001.3
2018-04-14 23:00,8,5.3,83,1001.7
2018-04-15 0:00,7.3,2.8,84,1001.7
2018-04-15 1:00,6.8,3.4,86,1001.8
2018-04-15 2:00,6.5,0.4,87,1002
2018-04-15 3:00,6.5,1.1,88,1001.9
2018-04-15 4:00,6.4,0,92,1001.9
2018-04-15 5:00,6.2,1.7,95,1002.2
2018-04-15 6:00,6.5,0.1,95,1002.5
2018-04-15 7:00,6.7,1.4,94,1002.9
2018-04-15 8:00,7.7,1.4,87,1003.6
2018-04-15 9:00,8.6,3.1,71,1004
2018-04-15 10:00,9.8,2.4,62,1004.2
2018-04-15 11:00,10.6,3,61,1004.2
2018-04-15 12:00,12,3,56,1003.8
2018-04-15 13:00,11.9,3.6,61,1003.8
2018-04-15 14:00,12.1,4.7,60,1003.5
2018-04-15 15:00,10.5,5.3,68,1004
2018-04-15 16:00,11,6.1,63,1004.4
2018-04-15 17:00,10.3,5,69,1004.5
2018-04-15 18:00,10.8,4,61,1004.8
2018-04-15 19:00,9.9,3.7,65,1005.2
2018-04-15 20:00,9.6,4,67,1005.9
2018-04-15 21:00,10,5.7,59,1007.1
2018-04-15 22:00,9.3,3.3,68,1008.1
2018-04-15 23:00,9.1,3.3,56,1008.6
2018-04-16 0:00,8.4,3.5,61,1008.8
2018-04-16 1:00,8,4,62,1009
2018-04-16 2:00,7.5,3.5,67,1008.9
2018-04-16 3:00,7.1,3.5,72,1009.1
2018-04-16 4:00,6.7,2.7,72,1009.3
2018-04-16 5:00,6.4,2.6,65,1009.8
2018-04-16 6:00,6.4,3,66,1010.4
2018-04-16 7:00,7.1,3,63,1010.9
2018-04-16 8:00,8.5,2.9,53,1011.8
2018-04-16 9:00,10.2,2.5,43,1012.4
2018-04-16 10:00,11.6,1.9,43,1012.8
2018-04-16 11:00,12.8,2.9,35,1012.8
2018-04-16 12:00,14,3,30,1012.2
2018-04-16 13:00,14.9,5,26,1011.3
2018-04-16 14:00,15.2,3.9,44,1010.8
2018-04-16 15:00,15.5,3.4,35,1010.5
2018-04-16 16:00,15.5,4.4,30,1010.6
2018-04-16 17:00,15.2,3.8,32,1010.7
2018-04-16 18:00,12.9,4.7,42,1010.8
2018-04-16 19:00,11.7,2.1,38,1011.5
2018-04-16 20:00,10.7,3.9,41,1012
2018-04-16 21:00,10.2,3.1,45,1012.6
2018-04-16 22:00,9.9,0.4,49,1012.8
2018-04-16 23:00,9.2,0,42,1013
2018-04-17 0:00,9.6,1.5,44,1013
2018-04-17 1:00,9.3,1.3,43,1012.6
2018-04-17 2:00,9,3.3,50,1012.4
2018-04-17 3:00,8.3,1.7,70,1012.3
2018-04-17 4:00,7.7,1.4,78,1012.4
2018-04-17 5:00,7.6,2.6,83,1012.5
2018-04-17 6:00,7.4,1.7,75,1012.5
2018-04-17 7:00,8.1,1.1,71,1012.7
2018-04-17 8:00,9.3,1.4,72,1013.2
2018-04-17 9:00,10.9,1.1,57,1013.4
2018-04-17 10:00,12.7,1.2,40,1013.4
2018-04-17 11:00,15,1.4,32,1013.4
2018-04-17 12:00,16,2.8,32,1012.9
2018-04-17 13:00,17.2,2.5,35,1012
2018-04-17 14:00,16,3.8,43,1011.4
2018-04-17 15:00,16.1,3.7,36,1010.8
2018-04-17 16:00,16.2,2.8,32,1010.5
2018-04-17 17:00,15.7,4.1,35,1010.2
2018-04-17 18:00,14.1,3,31,1010.2
2018-04-17 19:00,12.2,2.1,42,1010.3
2018-04-17 20:00,10.9,1.1,41,1010.4
2018-04-17 21:00,10.2,2.1,50,1010.8
2018-04-17 22:00,9.6,2.9,44,1010.7
2018-04-17 23:00,9.5,2.2,41,1010.7
2018-04-18 0:00,9,1.1,45,1011
2018-04-18 1:00,8.3,1.6,50,1011
2018-04-18 2:00,8.2,1.4,50,1010.4
2018-04-18 3:00,7.6,1.6,66,1010.1
2018-04-18 4:00,6.9,1.9,70,1010.1
2018-04-18 5:00,7.1,2.4,80,1010.3
2018-04-18 6:00,6.8,1,68,1010.3
2018-04-18 7:00,7.1,0,69,1010.6
2018-04-18 8:00,8.7,1.2,51,1010.9
2018-04-18 9:00,10.4,1.4,42,1011.1
2018-04-18 10:00,12.3,1.8,31,1011.4
2018-04-18 11:00,13.6,2.4,35,1011.3
2018-04-18 12:00,14.1,3.3,31,1010.9
2018-04-18 13:00,14,4,35,1010.4
2018-04-18 14:00,14.8,4,34,1010
2018-04-18 15:00,14.2,4.3,30,1009.3
2018-04-18 16:00,14.2,3.6,35,1008.7
2018-04-18 17:00,14.2,3.4,35,1008.3
2018-04-18 18:00,13.2,2.6,35,1008
2018-04-18 19:00,11.9,2.5,44,1008.2
2018-04-18 20:00,10.3,1.9,39,1008.1
2018-04-18 21:00,9.6,2.1,46,1008.6
2018-04-18 22:00,9.4,2.1,42,1008.8
2018-04-18 23:00,9.2,1.4,55,1008.7
2018-04-19 0:00,8.7,1,48,1008.6
2018-04-19 1:00,8.7,2.4,52,1008.1
2018-04-19 2:00,8.5,2.3,67,1007.9
2018-04-19 3:00,8.1,1.8,64,1008.4
2018-04-19 4:00,7.7,1.5,61,1008.8
2018-04-19 5:00,7.4,1.4,62,1008.7
2018-04-19 6:00,7.3,2,64,1009.2
2018-04-19 7:00,8,1,59,1009.5
2018-04-19 8:00,9.9,2.5,51,1009.8
2018-04-19 9:00,11.7,2.8,39,1010.2
2018-04-19 10:00,12.5,3.2,37,1010.6
2018-04-19 11:00,14.2,3,31,1010.5
2018-04-19 12:00,14.7,3.5,26,1010.6
2018-04-19 13:00,15.4,2.9,28,1010.2
2018-04-19 14:00,16.2,2.1,25,1010
2018-04-19 15:00,17.2,2.6,26,1009.6
2018-04-19 16:00,17.1,3.1,30,1009.3
2018-04-19 17:00,16.2,3,36,1009
2018-04-19 18:00,14.3,2.3,52,1009.4
2018-04-19 19:00,12.4,3.2,57,1009.6
2018-04-19 20:00,11.9,2.2,64,1010
2018-04-19 21:00,11.8,2.3,70,1010.5
2018-04-19 22:00,11.6,1.9,74,1010.8
2018-04-19 23:00,11.4,1.4,73,1010.9
2018-04-20 0:00,11.1,1.2,70,1011.1
2018-04-20 1:00,11.2,0.8,76,1011.5
2018-04-20 2:00,11.3,1.3,72,1011.5
2018-04-20 3:00,11.2,0.9,72,1011.5
2018-04-20 4:00,11.4,1.2,63,1011.6
2018-04-20 5:00,11.4,1.3,61,1011.5
2018-04-20 6:00,11,1.3,76,1011.8
2018-04-20 7:00,11.4,0.1,69,1012.3
2018-04-20 8:00,12.7,0.8,73,1012.6
2018-04-20 9:00,14.1,1.3,63,1012.8
2018-04-20 10:00,17.1,1.4,47,1013.1
2018-04-20 11:00,18.1,2.7,41,1013.2
2018-04-20 12:00,18.9,3.3,36,1013
2018-04-20 13:00,20.3,2.4,33,1012.3
2018-04-20 14:00,20.4,3.3,39,1011.8
2018-04-20 15:00,21.9,2.3,42,1010.9
2018-04-20 16:00,21.6,3.8,36,1010.2
2018-04-20 17:00,21.2,3,43,1010.2
2018-04-20 18:00,20.3,2.6,45,1010
2018-04-20 19:00,18.8,2.1,49,1010.1
2018-04-20 20:00,16.5,0.2,57,1010.4
2018-04-20 21:00,15.2,0.9,55,1010.8
2018-04-20 22:00,15,2.1,56,1010.7
2018-04-20 23:00,14.4,1.8,62,1010.6
2018-04-21 0:00,13,2,68,1010.5
2018-04-21 1:00,12.6,2.7,66,1010.5
2018-04-21 2:00,12,1.4,74,1010.4
2018-04-21 3:00,11.9,0.9,71,1010.2
2018-04-21 4:00,11.7,1.4,74,1009.7
2018-04-21 5:00,11.9,2.4,73,1009.3
2018-04-21 6:00,12,2.2,68,1009.5
2018-04-21 7:00,12.9,0.7,66,1010.1
2018-04-21 8:00,15.1,1.8,56,1010.3
2018-04-21 9:00,17.5,1.3,46,1010.6
2018-04-21 10:00,18.5,3,36,1010.6
2018-04-21 11:00,19.6,2,34,1010.6
2018-04-21 12:00,20.2,2,29,1010.8
2018-04-21 13:00,21,2.6,21,1010.3
2018-04-21 14:00,20.8,3.7,19,1010
2018-04-21 15:00,20.9,3.1,24,1009.7
2018-04-21 16:00,20.6,2.9,21,1009.6
2018-04-21 17:00,20.4,3,22,1009.4
2018-04-21 18:00,18.7,2.9,37,1009.3
2018-04-21 19:00,17.4,2.2,42,1009.4
2018-04-21 20:00,16.4,1,48,1009.9
2018-04-21 21:00,15.3,2.4,59,1010.6
2018-04-21 22:00,15.3,1.5,59,1010.7
2018-04-21 23:00,14.2,2.2,75,1011
2018-04-22 0:00,15,1,71,1010.7
2018-04-22 1:00,15.3,1.7,64,1010.5
2018-04-22 2:00,15.7,1.5,57,1010.2
2018-04-22 3:00,15.5,1.9,58,1010.1
2018-04-22 4:00,15.5,1,56,1010
2018-04-22 5:00,15.7,1.6,49,1010
2018-04-22 6:00,16.4,4.4,48,1010.1
2018-04-22 7:00,16.9,2.6,49,1010.6
2018-04-22 8:00,17.5,3.6,52,1010.7
2018-04-22 9:00,17.1,3.2,59,1011
2018-04-22 10:00,17.4,3.8,61,1010.9
2018-04-22 11:00,17.8,4.4,54,1010.6
2018-04-22 12:00,18.8,4.1,47,1010.3
2018-04-22 13:00,19,4.2,45,1009.7
2018-04-22 14:00,18.8,4.3,49,1009.4
2018-04-22 15:00,16.8,3.2,65,1008.9
2018-04-22 16:00,15.9,4.1,73,1008.4
2018-04-22 17:00,14.8,3,89,1008.2
2018-04-22 18:00,13.4,5.2,88,1007.4
2018-04-22 19:00,12.9,4.5,91,1008.2
2018-04-22 20:00,13.1,6.2,91,1008.4
2018-04-22 21:00,12.5,6.6,89,1009.2
2018-04-22 22:00,12,6.8,92,1009.4
2018-04-22 23:00,11.5,7.5,95,1008.6
2018-04-23 0:00,11.5,7.8,89,1008
2018-04-23 1:00,11.7,7.1,83,1008
2018-04-23 2:00,11.5,7,85,1007.3
2018-04-23 3:00,10.7,7,93,1006.8
2018-04-23 4:00,10.3,6.1,97,1006.3
2018-04-23 5:00,9.9,6.2,97,1006.3
2018-04-23 6:00,9.8,6.1,97,1006.6
2018-04-23 7:00,9.5,7,97,1006.8
2018-04-23 8:00,9.4,6.7,97,1007.1
2018-04-23 9:00,9.3,6.7,97,1007.5
2018-04-23 10:00,9.1,7.2,96,1007.8
2018-04-23 11:00,9.1,6.8,97,1007.7
2018-04-23 12:00,9.2,6.6,97,1007.1
2018-04-23 13:00,9.3,7.3,97,1006.7
2018-04-23 14:00,9.6,6.9,97,1006.4
2018-04-23 15:00,9.6,7.4,97,1005.8
2018-04-23 16:00,9.7,8.2,97,1005.3
2018-04-23 17:00,9.8,6.3,96,1005.1
2018-04-23 18:00,9.7,6.2,97,1005.3
2018-04-23 19:00,9.7,6.5,97,1005.4
2018-04-23 20:00,9.7,6.2,96,1005.4
2018-04-23 21:00,9.8,6.1,96,1005.7
2018-04-23 22:00,10.1,6.4,93,1005.8
2018-04-23 23:00,10.3,5.9,88,1005.3
2018-04-24 0:00,10.7,7,83,1004.5
2018-04-24 1:00,10.7,5.8,85,1004.2
2018-04-24 2:00,10.1,3.1,95,1003.7
2018-04-24 3:00,9.5,5.1,97,1003.3
2018-04-24 4:00,9.7,5,96,1003.2
2018-04-24 5:00,9.2,4.4,97,1003.2
2018-04-24 6:00,9.2,4.3,96,1003.2
2018-04-24 7:00,9.5,5,91,1003.1
2018-04-24 8:00,10.2,4.9,85,1002.8
2018-04-24 9:00,11.5,4.5,78,1002.9
2018-04-24 10:00,12.2,3.9,74,1003
2018-04-24 11:00,13.1,3,69,1003
2018-04-24 12:00,14.3,4.7,62,1002.5
2018-04-24 13:00,14.9,4.7,59,1002.3
2018-04-24 14:00,14.9,3.6,60,1002.1
2018-04-24 15:00,15.1,3.3,59,1001.9
2018-04-24 16:00,14.7,4.6,58,1002
2018-04-24 17:00,14.4,5.5,56,1002.4
